mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_epsilon,param_max_iter,params,split0_test_neg_mse,split1_test_neg_mse,split2_test_neg_mse,split3_test_neg_mse,split4_test_neg_mse,mean_test_neg_mse,std_test_neg_mse,rank_test_neg_mse,split0_train_neg_mse,split1_train_neg_mse,split2_train_neg_mse,split3_train_neg_mse,split4_train_neg_mse,mean_train_neg_mse,std_train_neg_mse,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,split3_test_neg_mae,split4_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_train_neg_mae,split1_train_neg_mae,split2_train_neg_mae,split3_train_neg_mae,split4_train_neg_mae,mean_train_neg_mae,std_train_neg_mae,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2,test_rmse,train_rmse,test_mae,overfitting
0.0377234935760498,0.004914349020771221,0.0048121452331542965,0.00017835957339625382,0.005,2.0,500,"{'alpha': 0.005, 'epsilon': 2.0, 'max_iter': 500}",-0.7646926560863052,-0.9208539992993368,-0.9859891033704892,-0.687445243883389,-0.8688898981014344,-0.845574180148191,0.10721343755093343,11,-0.8400853841132944,-0.8026369328375162,-0.7879815333642802,-0.8597571436852723,-0.8140149225929334,-0.8208951833186593,0.02585546681721349,-0.710517131130944,-0.7415478076062811,-0.7508983304757147,-0.6720437400385492,-0.7540480632359625,-0.7258110144974903,0.030981199695853112,31,-0.7196889671310515,-0.7111632975806486,-0.7080414306186831,-0.7300758001872344,-0.7097501789453405,-0.7157439348925916,0.008212205097470782,0.0871969225743433,0.007247339744791748,-0.021453505779411852,0.15092440918816685,0.14812871680013562,0.07440877650560514,0.07092678489031665,11,0.10990528902003227,0.12583143054398138,0.13031215897309556,0.09315045623385099,0.09275739960373952,0.11039134687493994,0.01577133854215809,0.9195510753341497,0.9060326612869203,0.7258110144974903,-0.013518414047229421
0.04577369689941406,0.017160005174339396,0.004795169830322266,0.00020730879194931726,0.005,2.0,1000,"{'alpha': 0.005, 'epsilon': 2.0, 'max_iter': 1000}",-0.7646926560863052,-0.9208539992993368,-0.9859891033704892,-0.687445243883389,-0.8688898981014344,-0.845574180148191,0.10721343755093343,11,-0.8400853841132944,-0.8026369328375162,-0.7879815333642802,-0.8597571436852723,-0.8140149225929334,-0.8208951833186593,0.02585546681721349,-0.710517131130944,-0.7415478076062811,-0.7508983304757147,-0.6720437400385492,-0.7540480632359625,-0.7258110144974903,0.030981199695853112,31,-0.7196889671310515,-0.7111632975806486,-0.7080414306186831,-0.7300758001872344,-0.7097501789453405,-0.7157439348925916,0.008212205097470782,0.0871969225743433,0.007247339744791748,-0.021453505779411852,0.15092440918816685,0.14812871680013562,0.07440877650560514,0.07092678489031665,11,0.10990528902003227,0.12583143054398138,0.13031215897309556,0.09315045623385099,0.09275739960373952,0.11039134687493994,0.01577133854215809,0.9195510753341497,0.9060326612869203,0.7258110144974903,-0.013518414047229421
0.06652698516845704,0.033466705302719814,0.007648563385009766,0.0030120653349723515,0.001,2.0,1000,"{'alpha': 0.001, 'epsilon': 2.0, 'max_iter': 1000}",-0.76462797105594,-0.9208002956983907,-0.986184402749941,-0.6874390876163943,-0.8688920420686669,-0.8455887598378664,0.10726874758198461,13,-0.840104581634993,-0.8026372430710731,-0.7879798615349229,-0.8597716865421133,-0.8140139595494428,-0.8209014664665091,0.02586312169844325,-0.7105016564799804,-0.7415622345188806,-0.7509623939744475,-0.6720234481704435,-0.7540414957680711,-0.7258182457823645,0.03100042376278788,33,-0.7196609326609139,-0.7111661730317009,-0.7080320770693271,-0.7300803531365309,-0.7097520298667553,-0.7157383131530456,0.008212273523724488,0.08727413620299629,0.0073052364284627025,-0.021655829755544698,0.15093201290072755,0.14812661482597123,0.07439643412052262,0.07097455287703719,13,0.10988494869171439,0.12583109266216508,0.13031400415550498,0.09313511680551578,0.0927584729428842,0.11038472705155689,0.0157749799519069,0.9195590029127366,0.9060361286761743,0.7258182457823645,-0.013522874236562288
0.04840350151062012,0.010200978844462026,0.007500314712524414,0.0033817170053351982,0.001,2.0,500,"{'alpha': 0.001, 'epsilon': 2.0, 'max_iter': 500}",-0.76462797105594,-0.9208002956983907,-0.986184402749941,-0.6874390876163943,-0.8688920420686669,-0.8455887598378664,0.10726874758198461,13,-0.840104581634993,-0.8026372430710731,-0.7879798615349229,-0.8597716865421133,-0.8140139595494428,-0.8209014664665091,0.02586312169844325,-0.7105016564799804,-0.7415622345188806,-0.7509623939744475,-0.6720234481704435,-0.7540414957680711,-0.7258182457823645,0.03100042376278788,33,-0.7196609326609139,-0.7111661730317009,-0.7080320770693271,-0.7300803531365309,-0.7097520298667553,-0.7157383131530456,0.008212273523724488,0.08727413620299629,0.0073052364284627025,-0.021655829755544698,0.15093201290072755,0.14812661482597123,0.07439643412052262,0.07097455287703719,13,0.10988494869171439,0.12583109266216508,0.13031400415550498,0.09313511680551578,0.0927584729428842,0.11038472705155689,0.0157749799519069,0.9195590029127366,0.9060361286761743,0.7258182457823645,-0.013522874236562288
0.045258378982543944,0.010113395775771323,0.004939651489257813,0.00033358034882429626,0.1,2.0,500,"{'alpha': 0.1, 'epsilon': 2.0, 'max_iter': 500}",-0.764693794450552,-0.9208655748360898,-0.9860406718808592,-0.6874469129682754,-0.8689466217873546,-0.8455987151846263,0.10723037521939013,15,-0.8401095125012356,-0.8026253137727384,-0.7879788400904694,-0.8597533285491268,-0.8140114508994755,-0.8208956891626092,0.025860415511623207,-0.710539765543461,-0.7415592941990133,-0.7509264661500726,-0.6720401002629569,-0.7540730265890168,-0.7258277305489041,0.030990503118967925,39,-0.7196669175479203,-0.7111696675224946,-0.708040105488681,-0.7300644255440769,-0.7097592890844748,-0.7157400810375295,0.008204328931224,0.08719556372464154,0.0072348604104846,-0.021506929124076812,0.1509223476723609,0.148073104139408,0.07438378936456365,0.07093153901336609,17,0.10987972429661597,0.12584408510897793,0.13031513151418528,0.09315448034054019,0.09276126890405967,0.11039093803287581,0.015772985052244535,0.9195644160060926,0.9060329404401416,0.7258277305489041,-0.013531475565951023
0.0422576904296875,0.005727462240766415,0.0048736572265625,0.0005277131775034515,0.1,2.0,1000,"{'alpha': 0.1, 'epsilon': 2.0, 'max_iter': 1000}",-0.764693794450552,-0.9208655748360898,-0.9860406718808592,-0.6874469129682754,-0.8689466217873546,-0.8455987151846263,0.10723037521939013,15,-0.8401095125012356,-0.8026253137727384,-0.7879788400904694,-0.8597533285491268,-0.8140114508994755,-0.8208956891626092,0.025860415511623207,-0.710539765543461,-0.7415592941990133,-0.7509264661500726,-0.6720401002629569,-0.7540730265890168,-0.7258277305489041,0.030990503118967925,39,-0.7196669175479203,-0.7111696675224946,-0.708040105488681,-0.7300644255440769,-0.7097592890844748,-0.7157400810375295,0.008204328931224,0.08719556372464154,0.0072348604104846,-0.021506929124076812,0.1509223476723609,0.148073104139408,0.07438378936456365,0.07093153901336609,17,0.10987972429661597,0.12584408510897793,0.13031513151418528,0.09315448034054019,0.09276126890405967,0.11039093803287581,0.015772985052244535,0.9195644160060926,0.9060329404401416,0.7258277305489041,-0.013531475565951023
0.048647594451904294,0.024204956928455982,0.006597709655761719,0.00374793246016083,0.01,2.0,1000,"{'alpha': 0.01, 'epsilon': 2.0, 'max_iter': 1000}",-0.7646393517221137,-0.9208766259207126,-0.9861446974353771,-0.6874787207820172,-0.8688927675545338,-0.8456064326829509,0.10725567650410675,17,-0.8401023186555683,-0.8026324758558284,-0.787983625683247,-0.8597620399949085,-0.8140075267661379,-0.8208975973911381,0.025859943887221425,-0.710497302137437,-0.7415490950689128,-0.7509502905501749,-0.6720625792274229,-0.7540449366859163,-0.7258208407339728,0.030984603725464122,35,-0.719665096370826,-0.7111683748558475,-0.708028571932936,-0.7300797976311267,-0.7097527207790707,-0.7157389123139615,0.008212789580503768,0.08726055125873944,0.007222946476607484,-0.021614696306279768,0.15088306128775697,0.14812590354991917,0.07437555325334866,0.07096779091324769,19,0.10988734638372888,0.1258362847353931,0.13030984970024106,0.09314529173339603,0.09276564246139218,0.11038888300283026,0.015771104720187043,0.91956861227586,0.9060339935074943,0.7258208407339728,-0.013534618768365703
0.051860904693603514,0.016959014384447375,0.006143379211425781,0.0028630468656442995,0.01,2.0,500,"{'alpha': 0.01, 'epsilon': 2.0, 'max_iter': 500}",-0.7646393517221137,-0.9208766259207126,-0.9861446974353771,-0.6874787207820172,-0.8688927675545338,-0.8456064326829509,0.10725567650410675,17,-0.8401023186555683,-0.8026324758558284,-0.787983625683247,-0.8597620399949085,-0.8140075267661379,-0.8208975973911381,0.025859943887221425,-0.710497302137437,-0.7415490950689128,-0.7509502905501749,-0.6720625792274229,-0.7540449366859163,-0.7258208407339728,0.030984603725464122,35,-0.719665096370826,-0.7111683748558475,-0.708028571932936,-0.7300797976311267,-0.7097527207790707,-0.7157389123139615,0.008212789580503768,0.08726055125873944,0.007222946476607484,-0.021614696306279768,0.15088306128775697,0.14812590354991917,0.07437555325334866,0.07096779091324769,19,0.10988734638372888,0.1258362847353931,0.13030984970024106,0.09314529173339603,0.09276564246139218,0.11038888300283026,0.015771104720187043,0.91956861227586,0.9060339935074943,0.7258208407339728,-0.013534618768365703
0.054132699966430664,0.014968399537311201,0.004727745056152343,0.00021254534804173824,0.05,2.0,1000,"{'alpha': 0.05, 'epsilon': 2.0, 'max_iter': 1000}",-0.7646408060294726,-0.9209262532264483,-0.9860610659281173,-0.687493076931525,-0.8689291647866607,-0.8456100733804448,0.10723786187687098,19,-0.8400996275156005,-0.8026343396399432,-0.7879787797847051,-0.859755349525251,-0.8140105653017868,-0.8208957323534574,0.025858341755483964,-0.7104955977109585,-0.7415765784671896,-0.7509195063929274,-0.672071411909595,-0.754065589199879,-0.7258257367361098,0.03098327341675611,37,-0.719670116468544,-0.7111619501159998,-0.7080353986927658,-0.7300818642352718,-0.7097559148565568,-0.7157410488738276,0.008212960206240063,0.087258815272102,0.007169444358108956,-0.021528056711590304,0.15086532975752465,0.14809021921649024,0.07437115037852711,0.07094318812709169,21,0.10989019772419639,0.12583425484936772,0.13031519807309278,0.09315234866732336,0.09276225592767273,0.1103908510483306,0.015771254289650385,0.9195705918418905,0.9060329642752836,0.7258257367361098,-0.013537627566606925
0.042402219772338864,0.005881005633526503,0.005054855346679687,0.0006897240014823022,0.05,2.0,500,"{'alpha': 0.05, 'epsilon': 2.0, 'max_iter': 500}",-0.7646408060294726,-0.9209262532264483,-0.9860610659281173,-0.687493076931525,-0.8689291647866607,-0.8456100733804448,0.10723786187687098,19,-0.8400996275156005,-0.8026343396399432,-0.7879787797847051,-0.859755349525251,-0.8140105653017868,-0.8208957323534574,0.025858341755483964,-0.7104955977109585,-0.7415765784671896,-0.7509195063929274,-0.672071411909595,-0.754065589199879,-0.7258257367361098,0.03098327341675611,37,-0.719670116468544,-0.7111619501159998,-0.7080353986927658,-0.7300818642352718,-0.7097559148565568,-0.7157410488738276,0.008212960206240063,0.087258815272102,0.007169444358108956,-0.021528056711590304,0.15086532975752465,0.14809021921649024,0.07437115037852711,0.07094318812709169,21,0.10989019772419639,0.12583425484936772,0.13031519807309278,0.09315234866732336,0.09276225592767273,0.1103908510483306,0.015771254289650385,0.9195705918418905,0.9060329642752836,0.7258257367361098,-0.013537627566606925
0.11631078720092773,0.05605061364764326,0.014378738403320313,0.005944353882244019,0.01,1.5,500,"{'alpha': 0.01, 'epsilon': 1.5, 'max_iter': 500}",-0.7652039360053619,-0.9214049605440383,-0.9923759332802018,-0.685023026067454,-0.864228434091094,-0.84564725799763,0.1094395410138543,21,-0.84275917459269,-0.8038026467524345,-0.7892825515555746,-0.8619535784360257,-0.816987524258456,-0.8229570951190363,0.02626538259865603,-0.7123732304697948,-0.7420411935647578,-0.7534999261464373,-0.6684673343217948,-0.7515252054837034,-0.7255813779972977,0.03212451459552514,13,-0.7180226491684597,-0.7109684512883799,-0.7077839445969819,-0.7299431630976534,-0.7096123999573997,-0.7152661216217749,0.008117037668797636,0.086586614786206,0.006653360414961895,-0.028070059430757244,0.15391613258932368,0.1526988784935278,0.07435698537065243,0.07442009714958829,29,0.10707233083627488,0.12456182728538656,0.12887623737593246,0.09083371380691985,0.08944435116922145,0.10815769209474704,0.016430709852558165,0.9195908100876334,0.9071698270550207,0.7255813779972977,-0.012420983032612742
0.07601847648620605,0.022937796550533626,0.007289266586303711,0.001563005395046835,0.01,1.5,1000,"{'alpha': 0.01, 'epsilon': 1.5, 'max_iter': 1000}",-0.7652039360053619,-0.9214049605440383,-0.9923759332802018,-0.685023026067454,-0.864228434091094,-0.84564725799763,0.1094395410138543,21,-0.84275917459269,-0.8038026467524345,-0.7892825515555746,-0.8619535784360257,-0.816987524258456,-0.8229570951190363,0.02626538259865603,-0.7123732304697948,-0.7420411935647578,-0.7534999261464373,-0.6684673343217948,-0.7515252054837034,-0.7255813779972977,0.03212451459552514,13,-0.7180226491684597,-0.7109684512883799,-0.7077839445969819,-0.7299431630976534,-0.7096123999573997,-0.7152661216217749,0.008117037668797636,0.086586614786206,0.006653360414961895,-0.028070059430757244,0.15391613258932368,0.1526988784935278,0.07435698537065243,0.07442009714958829,29,0.10707233083627488,0.12456182728538656,0.12887623737593246,0.09083371380691985,0.08944435116922145,0.10815769209474704,0.016430709852558165,0.9195908100876334,0.9071698270550207,0.7255813779972977,-0.012420983032612742
0.05494379997253418,0.01699031203705872,0.0056740760803222655,0.0011335946691492832,0.1,1.5,1000,"{'alpha': 0.1, 'epsilon': 1.5, 'max_iter': 1000}",-0.7651396662591886,-0.9215084797050171,-0.9922506808348778,-0.6850509536373481,-0.864287877183839,-0.8456475315240543,0.10942358660865512,23,-0.8426813663610606,-0.8037761381119829,-0.7892462769257059,-0.8619608977815899,-0.8169686049596574,-0.8229266568279993,0.026269865835514838,-0.7123295990742059,-0.7420724402591768,-0.7534266095415052,-0.6684918855729087,-0.7515337277037881,-0.725570852430317,0.03211123088742237,11,-0.7180532023542419,-0.7109608458916782,-0.7077715742223798,-0.7299514483942136,-0.7096194682892831,-0.7152713078303593,0.008124221078110502,0.08666333269584636,0.006541758659930896,-0.027940301861483663,0.15388163876146077,0.15264059968995936,0.07435740558914275,0.07438760770492395,27,0.10715477090338443,0.1245906983967866,0.1289162733453032,0.09082599355099141,0.08946543726158074,0.10819063469160928,0.016442329407119344,0.9195909588094341,0.90715305038786,0.725570852430317,-0.012437908421574106
0.04878468513488769,0.015887292851114388,0.006344747543334961,0.002183409191032523,0.1,1.5,500,"{'alpha': 0.1, 'epsilon': 1.5, 'max_iter': 500}",-0.7651396662591886,-0.9215084797050171,-0.9922506808348778,-0.6850509536373481,-0.864287877183839,-0.8456475315240543,0.10942358660865512,23,-0.8426813663610606,-0.8037761381119829,-0.7892462769257059,-0.8619608977815899,-0.8169686049596574,-0.8229266568279993,0.026269865835514838,-0.7123295990742059,-0.7420724402591768,-0.7534266095415052,-0.6684918855729087,-0.7515337277037881,-0.725570852430317,0.03211123088742237,11,-0.7180532023542419,-0.7109608458916782,-0.7077715742223798,-0.7299514483942136,-0.7096194682892831,-0.7152713078303593,0.008124221078110502,0.08666333269584636,0.006541758659930896,-0.027940301861483663,0.15388163876146077,0.15264059968995936,0.07435740558914275,0.07438760770492395,27,0.10715477090338443,0.1245906983967866,0.1289162733453032,0.09082599355099141,0.08946543726158074,0.10819063469160928,0.016442329407119344,0.9195909588094341,0.90715305038786,0.725570852430317,-0.012437908421574106
